board,winner
OXXOX XXXX OOXO XXXOO  OXOXOOXOO OXXOXX OOXOOOX XO OOOXXXOOOX O X OOXXXOO XXXOXO  OXXXOO O XOO O XO   OXXOXXOXXXOXOXXX XXOXX OOXXOXXOXOOXXX OXO OOOOX OOOXOXXOOXXOXO XXOO,1
XOXXOOOOXXXOXOXXXXOXXXXOXXOOOOOOXOOOXXXXOXXOOOXOOXOXOOOXXXXXOXXXOXXOXOXXOOXXOOX XOOOXXXXOXXOXOOXOOXOOXOXOOO OXOOOXOXXXOOXOXXXXXXXXXXXOX OOXOOXXOOOXOOXXOOOOOOOXXXOOOOXOOO,0
XOOOXXXOOOXXXOXXOOXXOOXOXXOXXXXOXOXXXO XXOOOOO XOO OXXOOXXXXXXOX XOXOXOO  XOO XX XOOOOXOOOXO XOXX OOOXOOXXOXOXOOOXXXXOOX XO OXOOOOXOX X OXOOXXXOOXOOOXO XXOXXO OOX XXXXOO,0
XOXOXOOXOOOOXOXOXOOXXOXOOOOXOOOXOXOOOXXOOOXOOOOOXOXXXOOXXOOXO OXXOXXO XOXOXXXOXOXXXXOXXOXXOO XXOXXXOOXOOXXOOOOOXXXOXXOOOOXXXOXOXOOXXXXOXXXOOXXXOOOXXXOXXXOOXOOOOXXXOXXXOX,0
OOOXXOOOOOOOXOXXOOXXOXOOXX XXOOO XOXOOOXXOOOXOXXOXOOXXOOOXXOXOOXXOXXOX XOXO OOXXXXOXOOX XXXOXOOXX OOOOOXXXO XOOOXXOXXO XXXXXOXOXOXXXXXOOXOXOO XOXOOO XOXXXXXOXOOXOXOOXXXO,1
XOOOXXXXXXOOOOXXOXOXOOXOOXOXOOOOXXXXXOOOOXXXOOOXOOOOOXOXXXOOXOXXXOXXXOXXXOOOOXXXXOXXXXXXOXOXOXOXOXOXXOOXOOOOOXXOXOXXXXXOOXXXOXXXXOOXOOOXOOOXOOXXXXXOOOOXXOOOOOXOOXOOXOXOX,1
XXXXXXOXOOXOOXOXXOOOOOOXXOOXOXOXXOXXOOXOOOXOXXOXXXOOXOXXOOXOXXO OXOXOOOOXXOOXOXOOXXOO XO XOOOOOXXOXX XOXXOXXOXOOXXOOXXXXXOOOXXXXXXOO OOX OOOXOOXX OXOOXXOX XOXXXOXOOXXOOX,1
 XO OXXOOOO OXXXOXXXXXXXO XOOOOXXOX XO OOXOOOOOOO O  OXOXX XXOOOXX OXOOXOOOXXXX OXOXOOO OOXXXXOOXOO O XXX XOXXO OO X OOXXO OXO  OOXXXXXOOXXXXXXXXXOOX OXXXOO OX  OOOXX OX,0
OXO OXXOOOXOOXXXXOOXXXOOOXOXOOOOXOOO OXOXXOXOOXXXOXXXOO XOXO OOXXXOOXOXXXOXOXOXOXOXXXXOXXXXXXXXOXXOXOOOOXXX XOXOOOOOXOXXXOXXOOOXO OXXXXXOOXXOXXOOXO XOXOOOOOOOOOXOOXXXX O,1
XXXOXOOOXOOXXXXOOXXOOOOOX XXOOOXXOOXXOOXXOO OOOXXXXX O XOOOXXXOXOOOOXOO  OOOXXXXOOXOXOO O XO XOOXXXXOXXXXXXXOOOXOOOOOXOOXXOOOOOXXOXOOXO XXXOXXOXXXXXOOXOO XOXXOXXXXOXOXXO,0
OOOOOXOXXXXXXOOXXXXOOXOOOXOXO OOXXOXXXXOXXXOXOOOXO OXXOOOOOXOXXOOOXOOOXXOOOO XXOOOOOXOOXXOOOXOXX OOOXXXOXXXXOOXOXOOXXOXOOXOXOXXXXXXXOXXOOXOOXXXXXXOOXXOOOXXOXXOXXOO XOXXO,0
XXXXOOO XO OOOXOO OXXXXOXXOX XXXXOOXXXOXXOXXXOOOXXXOOOOOXXOOOXOOOXXXXOOOXXXOOXOOXOXXOOOOOXXXXXO OOOOXXOXXXXOXOXOXOXXXXOXOOOOOOOXXOOXOXOOOXOOXOXXXOOXOX OX OXXXO OXXOOOXXX,1
OX XXOOXXX XXXXXOOXOOOXOOXXOO XXXXXXOXXOXOXOXXXXOXOOOXXOXOOOXXOXO OO XOOOXOXX X OXXOOOOOOOXOOOX XXXOOOOXOXOOXXXOOOOOXOX OOOOOXOOOXXXOXXXO XOXXXOOXXXOOXOXXXOXOOOXOXOX XOX,0
OXXOOOOOXOOOOOOOOXOXOOOXOOO OOOXXOXXXOXOXOOO XOOOXXXO XXXOXOOO XXOXOXOXXOXXOXOXXOXOOOXXXOXOXXXXXXXXOXXXXXO XXOOXOOOXXOOXOXOOXOXXOXXOXXOXXOXXOOXOXXXOXOOXXOOOXXOXOOOOOXXXX,0
OXOXOOOXOOOXOXOXOXOOOOXOXXOXXOXOXXOXOXOOXXOXOOOOOOXOOXXOXO OOOXOXXXXXOXXOOO XOOOXXOXXXXOXXOOXXXOXOXOXOXOOXXXXOXXXXOXOOXXXXOOO OXOXOXXXOOXOXOXOXOXOXOOXOXXXXO XOXXXXOOOOXO,1
OOXXOXXXXXXXOOOOXXXOXOXOXXXOOOOXXOOOOXOOXXXXXOXXXXXXXOXXOOOOOOXOOOXOOOOOOXXOOXXOOXXXOXOXOOXXOXXXXOXOXXXXOOOOXOXXXOOOOXXXOOOXOOXOOXOXOOOXXOOOOXXOXXXXOXXOXXOXXOOXXOOOOOOXX,1
 OO OOOX XXXXOOOOOOOXXXXOO OXXOX OOOXXX XXOXOXOO OXXXX XO XXXXOOXXOXXOO OX XXXOOXXX   O XOOXOOXXOXOXXXXX XXOXOXOXXO OOXXXOOO O OXXXXXXOOOX OOXOO XOOXOOXOOOXOOO XOOOOXOX ,0
OXXXXOOXXOOOXOXOOOOXXOXOXXOXOXXXOXXOOOOOXXXOOOOOOXOXOOOXXX XOXOXOXXXXXOXXOXOOOOOOOOOXOOXOXXOXXOOXOXOXXXXXXOXOOXXOXXXXXXXOXOOXX XOXXOXXXXXOOOOXOOOXXXOXOOOOOXOOOOXOOOXXOX ,0
OOXOXXOXOXOOXOXOOOOOOXXXOOXOXOOXOXOOXOXOXXXOOOXOXOXOOXXOOOOOOXXXXXXOOXOXXOXXXOOOXOXXXOXXOOXXOOXXOOOXXOXOOXOXXOOOXXOOXXOXXXXXOXOXXOOOXXOOXXOOOXXOOXXXXOXOOXOXXXXXOXXOXOOOX,1
OXX XXOXOOXXXXO XX XXOXOOXOOXXOXX OOOOXXXXXOOXXX XXXOXOOXXOXXOO XXXOO OOXOO OOOO XOXOO O XOOX OXOOX OO OXXOO OOOOXOOXOOOOXXXXO OOXXOXXOOXX XX OX OXXXOXOOXXOXXXOOXOX XOO ,0
XOOO XXXXX XXXXXOO  OX XXXOOOXOXXXXOX XXXXOXOXOOX XXOOXX OOXOOOOOXXXOXOXOOOOXO XXOO OXOOOXOXOXXOO X OXXOXXXX OX XOOOOOOXXXXOOO XOXXOXOXOOX XOOXO OXOXOXX OOO XOX O XOO OO,1
OOX  XXXOOOOXXOO OO XXOO OXXXXOOXXOOXXO OXXXXXOXO  XXXOXXXOOOOXXXXXOOX     OOXX  XOOO O O XOOOOXXOX O XOXXOOX OXOOOO OXXO XOOOOOOO  XOXX XXX  OOOOXOOXXXXXXXXOO X OXXXXO ,0
XOOXOXXOXXXXX OOXXXOOOXOXXO OOOXOXXXOXOXX XOX XOX O XOXX OX XXXOXXXOXXXOXOXOOXOXXOXOXXOOOXOOOX OOOXXOOOXOOXOXOOOOXOOOXOOOXX O O OOOOOXXXXO XOXOOOXOXOXXXOXOXXOOXOOOXXXOXX,0
 OXOX XXOXXXXOOOX XOXOOOOXOOOXXOOXOXXOOXOOXOOOXOXOO OOOOXXOXOXXXXXXOXOO XOOXO OOXXXXXOOOX XXOXXXOXOO XOOOXXOOXX   XOX XOOOX XXX XOXXOOO XOXOXXO XXXO XO OXXXOXOOXOXOOXOXO,1
OOXOOOOXXXXOXOOOXXOXOOXXXXXXOXXOXXOOOOXXXOOXOXOOOOOOOXOOXOOXXXOXXXXOXXO OXOOOXXXOXXXOOOXXOOOOXX OOOXOOXXXOXXOXOOOXXXXOOXOXXXOOX OXXXOXOXOOXXOXXOXXOXOXOOOXXOOXOXOOXOOXOXX,0
OXOOX OOOXXOXX OOOOOOOOXXOXOX XOOXXOXOXXXXXOXOXOXO  XOOXXOX OXOOXOXOOXXOOX XOOXO OOOXXXOXO OOXXOOXOX OXOXXX XOOXXOOO  XXXOXXX OXXOOX OXXXXOOXOX XOXXOXOOOX OXXXOXOOXOXO X,1
XXXOXXXOXXOOOXX O OOXXOOOOXXXOOXXXOOOOX OXOXXOXOOXOXOOXXOXOXXOXXOO OOXX OXOXXXXOOOOOXXXOOOXXOXXOXOOOXOXOXOXOOXXXOXXOXXXXX XOOX XOXXOOXOXXXOOOOOXXOOOOOXXXXX OXOXXOOOOXOOO,1
XOXOXXOOOOOXOXXOO XOXOOOXOXXOXXX XXOXXXXOOOO XOOXOOO OOOXOOOXOOOOOXX  XOOXOOX OOO OOXXXOOXOXXOXOXOXOXXX XOXXO OXXOXXOXOXXOXO OXXXOXXXOOOXOXXO XOXXXXXXXXOXX XXXOOOOOOXO X,1
X OOOOOXOOXXXOXOXXOOO XOXOOOOOXOOOOOXOXOOXOXXXXXOOXOXOOXXOXOXXXXXOOXXXXOOOXXXOXXXOOOXXOOXOX XXOXOOXXOO OXOXOXOO XXXXO OXXOXOOOOXOOXXX XXOOOXXOXOXOX OXOXXOXXOXOXOOXXOXX O,0
OOXO OOXOXXXOO XXOXOXXOXOXOXOXO OX XOXXOOOXOOXOXXO XOOXXOXXXOOXOXOXX OXOO OXOO XXOXXXOOXOXOXOOX XOXXOOOXOOXXX OXXXXXOXXXOOOOXOOXOOOOO XX  XXXOOOOOXXO XOXXXXOXXOOXOO  O X,0
OXO OXXOXXOOOOXXO XXXXOXO OO OXOXXOOXXXOXOOX OXXOOXOXXXOOOXXXOO XO OX O OOXOXO OOXXOOXXXOXXOXOXOXOXXO OOXXOXOOOXOXXXOOXXOO XXOOXXXX XOXXXXXOOOOXXOXX X OOXOOOXOOXXXOOXOOO,0
XOXXOXOXXOXXOXXXXOOOOXOXXOOOXOOOOXXOXXXOXOOOXOXOXXOXOOXOOOOXXOOXXOOOOXXXXXOXOOXXOOOOOOXOXXXOXXOOXXOOXXXXXOOOOOXXOXXOOOOOXOXOXXXOXXOOOXOXOXOXXXOOXXXXXXOXXXXOOOOXOXOXOOXXO,1
OXOOXXOXOOXOXXX OXXXOOXXO X XXXOOXXXOOXOOOXOOOOXXOXOOOXXOOOXXOOXOOOXOXXOOOOXO XXOXXXXOOXOX XXXX OXOOOOXXX OXOOXOOXXO XOXXOO OXXOOX XOXXXOXXXOXXOXOOXXXOXXOXOOOX OXOO OXOO,1
OOOOXXOOOXXXOXXOXOOXOXOOOXOOOXXXOXXOXXOXOOOXOOXOOOXXXXXXOXOXOXXOXXXOOOOOOXOOXXXXOOOOOXOXOXXXXOOXOOOOOOOOXOXXOXXXXOXXXOOXOXXOOOXXXOXXXXOXXXOO XXOXXXOOXXXOOXXOXXOOOOXOXOXO,0
XOXXOX XX XXOXOO XOOX O   OOOOXXXXXXXX OXOOOXX XOOOOXXO  OXO OXXOXOXXOOXXXXXO  XX  OO OX XOOOXXO XOXXX O  XX OXOXOOOX O XOXOOX OXOXXOOOO XOO X OOOOOOXX XXO XO O OXXXO XO,1
OX OXOOOOOXXOO XOXXOOXXXXXOXOXXXOXX  OOXX OX X  OXOOXXXX XXXO OXOOXXXOXX OX  O OO XXXXXOXXXO OXXXOXOO XXOOXOO  XOOOXOOOX OOXOOOXOOXOOOXOXOOOOX XX  OOXXOOOXXO  OXOOXX XOX,1
OOOOXXXXXOXXXOOOOXOXXOOOOOOXXOXOXOOOOXOOOOXXXXXXXOOXOXXXOOXOOOOXXOXOOXXX OOOOXOXOXOXXXOXXXOOXOXXOOOXXXXOOXXOOOOOXOXOXXXXOXOXOXOOXOXOOOOXOOXXOXOOXXXOXXXXOXOXXOOOXOXXOXXXX,0
XOOXXXX XOXXXOOXOOXXOXOOXOXXOOOX XOOXXXOOOOXOOXOXXXOOOOOOXXXXOOOXXXOOXXOXOXOXXO XXXOOXOOXXXOXOOOO OXOOXXXOXOOXOXXOOXXOXOOXOOXXXOXXOOOOOOOXXOXXOX XOXXOXOO XOXXO XOXXOOOXX,0
OXOOXXOOXOOOOXOOXXXOOXXOO OOXXXXXOOXOXXOOXOXXOOXOX XXXXXOX OOOXXXOXOOOXOOOOOOOOO O XXOXOOOOOXXO OX OXOOXOXXXXOXXXOOXOOOOOXXXXXXXXXOO XOOXOOOXOOXOXXXXX XOOOXOXXXXX OXXXXX,1
OXXOXXXOOXXX XOXO OXXOXXOO   XX OX XX X XOX   XO OOOXOXOOXO OOXO O  OXXOXOX OXXX XXXOOOXO OXOXOXOOXX   XXXOXOOX OXOXXOOOXOXXOX XX OOOO OOXXOO OXX X OX X XOOOXXOOOOO OOOX,0
OOOXXOXO OOXOXOX OX XXOOXXX XO OO XXXXOOXXOX XO  XXOX OXOXO XX XXOXOOXO OOXX XXX OX OOXOOOXOO XO OXOOOOOXXOO  OXOXXXXOXOXO OXX OOX XOOO OX XXXXO XXXOOOXOOX OOO XXXOO X X,1
OXXOOOOX XXX OXXOOOOXOOXOOXXXOOX OOOOOOOOXXXX XXOOOO XXXOXOOOXOOXXXOO OOXOOXXXX XOXXO XXXOOOOXXXOOXO OXXXOOOOOXOXOXOXXOOOOXXOXXXXO OOOXOXXOOOOXX XXXXXXOX OOOXOXXXXXXXO X,0
OX OXXO XOOOOOXOXOXO OOOOO OXXOXOO X OXOXXOXXOOXXOOOXXXOXXOXXXOOOXXXO OX OXOOXOXOXOOXOOXOXXXOXXOXOOXXOXXXOOOXOXXOXOO XOXXXOX X X XOXXOXXOOOXOXXOXOX OOOXXXOXOXOOXXOOXXOXO,0
OXXOOXXOOOOXXXOOOXXOOOXXXXOOXOOOXXOXXOOXOXXOXOXOXXOOXXXXOXXOOOXOXOXXXXOOXXXOXOXOXXOOOOOXXOXXXOXXXOXOXOXOOOOXOXOXXXXXXOXXOOOXOO XOXOOXOOXXOOOOOXOOOXXOOOXXOOXOXXOOOXXX XOX,1
OX OOO O OXX OOX OOOXXOXO XO OXOOOOX XXXXOOXOOXXXXXOXXOXXXXOOX O X X  OXXOX   XOOXOOX XOOOX XOOXXOXO OXOOXXXXXOXOOXX O OOOXOXXX O OXX OOXOOXOOOOOOO OXXOXXX OXXXOXXOXOXXX,1
XOXXOXX OOX XXOOOOOOXOXOOOX O  XOXOOOXOXXOOOXOO OXX OXOXXXO XOXX OOXXXXXOXXOOO OOOO  XXX OXOX  XXXOOO OXO OXOX OXXO OXXX OXXXXOXXXOXOXXXX XO XO OOOXX XO O XO X   O XOOOO,0
XO XXXXXXXXXOXXOXXOXX XOO O OOOOXOXOO  XOXOXXXO OOOXXXOOOXXOXXOOXXXOO  OOOOXXOOXOOOO OXXOOOXXOXXXXO OOXX OXOOOXX OXXOXOXOXOOOXX XOO OXXX XOOOOXXXXOO OXOO OXXXOX XOOX  XO,0
 O XOXX XOO X OX XXXX OOX  OOO XXOOXXXX OXOXOOX OOOXOOOXXXXOXOXXOOO   XOX  X  X O XXOOXXOXOO OO O XOXOOX X OOXXOXXX XOXOXXXXOOO  XO X XXO XOOX XOOOOXOXOXOOOOXXOX X  XOOO,1
XOXOOX XXOXXXXOO XOXOOOOX  X  XOOOXOOXXXOOOOOXX XOOX  OOXXOOOXOX  OO OOXXOXXXXXXOXXOX OOOXXOXXXXOXOOXXXXXX XOOXOOX OOOXXOOOOXOXX X OOXXOOXOXX XOOXXXOXOO XXO OOOOXOXOOOXX,1
XOOXO XXXXO O OOO XXXX OO XXOOXXXXXOOOXXOOXXOOXXXO OOOX XXOXXOXXO OOOXXXOXXXOOXXOXXOOOXOXOXXXOOOOXOXOOOXOOOXXXXXO OXXOOOOXXOOOOOXOX OXOX O XXOOXXOOXXOXOOXXOXOOXXOO XXOXX,1
XOXXO XXOXOOOOXX XXOXXOOO O OXOXOOXXOXOXXXXOOXXOXXOO  OXXOOXOXOXXXOOXOOX X XXX OOXXXXOO OOOXXOOXXXXOXOOO XOOXOOOOOXOOXO OXOXOXX X OXOOOO OOOX XOOXOXXOOXXOOX XOXXXOXXXXOX,0
XXOOXXOXXOXXO  XOOXXXOXOOXOO OOXXXOXXXOXXOXOXOXXXX XXOXOXOOOXXXXO X XXXOXO XXXOXOXXXXOOOOXXOXXOOOXXOOOXXOOOOOXXOOOOOOXOOOXXXOOXOXOXX OOXOXOOOOOXXX OXOOOXOO OO OOXOXXXXO ,1
XOOOXOOOXXOOX  OX OXOXXOOXXOOXOXOO OOOOX  XXXOOX OX XXX  O XOXO OOXOOO XOXOXOOXOOOO OOOXOXXOXXXOO XXOOX XXOOO   OO O O XXOXXXX XXXOXXXXXOXOOXOXOOXOOXX XXOXXOOXXXXXXOXXO ,0
XXXXOX OOXOXXOOXOXXOX OXOOO OOXXX XX XXXOXOOXOXOOOXOOOXOXOXXXXOXX XX OOO OXOO OXOXXOXXOXOX OX OXXXXXOOO XOOXX O OOOXXO XXOOOXXXOO XOOXOX  OOOOXOOOXX XXOXXXXOOOOX OOXXOXO,1
XOX OXOXXOXXOXXXOOOOOXOXXXXXXOOO OXXXXX OOOXOXOXOOX XXXXXOO XOX XX  O OXXOXOXXX XOOXXX O XXXOXOXOXOXXXOOXXXOOXXXOOOXXOXOXO OXOOOXOXOOOXXOXXOOOOOOOOOXXXOOXOO O  OXOOXOOOO,1
X   X XXO XO  O  O  OO X XO X     OX   OO   O OOXO   O OXOXO XOXX   XXXO X  XO  O XO XXXXOOOX XX X  OXOOOOX  X OO XO   X OOO O XO XXOOXXXOOXXX    OOXOXXOO   X   XOXOX  X,1
XOXXOXOOXOOXOOXXO XOOXXXOXOXXXXOOXOOXOXOOOXXOOXOOXXXXOXOXXXOX OOOOOOOXOXOXOOXXXOXXOXXOOOXXOOXOOX XXXOOXXOOXOO XXOOOXOOXOOOOOOXXXO OXXXOOXOX OXXOXOOOXXOXXOOO XOXXXOXXXXXX,0
XOOXXXOXXXX OXOXXO OXXOXXXXXXOOOOOXXOXOOXXXXOOXOOX OXOOXOOOXOOXXXOXOOXOOXXOX XXXOXOOXXOXOOOOXXXXO OXOOOO XX XXXXOOOOXOXOXOOXXXXOOOOOOOOOXXXXOOXOOOXXOXOOXXXXXXOO OXOOOOXX,1
OXOXOOXXOOXXXOOOXOXXOXXX XO OXOOXXOXOOXOXXOXXOOXX OO XOOXOOXOOXX XOXOOXOO OOXXOOXX OXXXXOOOXOOXOOXXOOOXXX XXO X OXOOOXXOXXOXXOXOOX OX XXOOXXOOX OXO XOXXXOO OOXXXOOOX X O,0
OOOXOOOXOOXXXXOXOOXXOXOOOXOXOXOXOXOOXXXOOXOOX OOXOXOX OXOOXXXXOXX XXOXO OOXOXXOXXXXOOOOOX  OXO OXOOXXXX XOOXOXOXOXXOXOXOXOXOOXO XO  OOOOO XXOXOXXOOOXXOXOXXXOX X OXOXXXXX,1
X OOOXOXX XX  OXOX OXOOOXOOO XOOO XOXOXOXXXXXOOO XOXXOOXXXXXXOX OXOXXOXOOOOOOXXXOOOXXO OXXOOXOXX XOOXO  XOXXXXOOXXXXXXOOOXXXOX OOOXOXXOOOXXXOOOOOOOXOXOXOXOXOXX OOOXOXXOX,0
OXOXOXO OXXXOXOXOXOXOOOO XXX OO OOXXOOOOOOOOOXXXOOOOO  OOXOOXXOOOOXXOOXXOX XXXOXXOXXXXOXXO  XOXO O XXOXOXOOXOXXOXXXO OXOOXXXXOOXOXXXOXX OXOXOX  XX OXXOOXXXXOXOOXXXXOOOO ,0
 OOOOOOOOO X OXXO  OXX OXXOOXX OO OXXOOXOOXXOOXXXO XOO XXOX OOOXXX OOXXXXXXX XX XOOOOXXXX OXOOXOOXOO OOOXOXXOXO   XX O OXXO  OXXOOXX XOXOOXXXOOX XXOXX OX OXXX XOOOOXXXOO,1
XXOOXOXXOOOOOO OX XOXXXOOXXXXXOOOOXXXXXOOOXXXXOOX XXXOXOXOOXOOXOXXXXXXXOOOXOOXO X OOOOO XOOXXOXOXXXOOOOXX XOOOOOXOXOOXOOXXXXXXXXXOXOOXOXOOXX XXOOOOXOOO OOO XXOOXXXXXO OO,0
XOOXXOOOOXXOOOXXOXOOOOO OOXXOXX OOOXOX XXXOOOOXXOXOXXXO XOX OXXOOOXXXXXOXXXOO OX OOXOXOOO XOXXOOOXX OXOXOXXXOXOXOXOOXOOXXXO XOXXXXOXOOOXO OXOXX XXOO XXXOXOXXOX OOXOXOOXX,1
OOOOO OXXXXXOXOOO XXXOO XX OOXOXXXXOXOXOXO OOOOO XOXXXXOXXXOXXXOO XOOOO XOXXO OXOXXXXXOXOOXXOXO OOXOXOXOXOOXXOOOOOOXXXOOXXOXXXXXOXXXXOOOOXOX  XXOOOXOXXXOXOXOOXOOOXXO OXO,0
OXOOXOOOOOOOXXOXXXOXXOXXOOOXOOOX XXXOXXXXXXOXOXOOXXOOOOXXOXOXOOXOXXOOOXXXOXXOOXOOOOXOOXXXXOXOXXOXXOXOOOOXXOXXOXXXOOOOOXOOXOXXOXXXXOXOOXOOOOXXOOOOXXOOXOOXOXOXXXX OXOXXXXX,1
XOXOOOOOXXOXOXOOXXXOOOXXOOXXOXXO OOXOOXOXXOXOXXXXXOOXXOOOOOXXOOXXXXOXOOXOOXXOOOOXXXOOOOXOXXXXXXXXXOOOXOOOXOXXXXXOOOOXXOOXOXXOXXXXOXOXOOOOXXXOOOXXOXXOXOXXOXXOXOOOOOOXXOOX,0
X XXOO OXOOOX XOOO OXO O XXXXXXO XXX OOOOXOXXOXXXXOOOXOOOOXOOXXOXXXXXOXOXXOXXXOXXOOOOOOXXOOOXOXOOXOX OOXOXXXXOOXOOOXOXO XXOXX OXXOO  XOOO XXOXOXXXOXOOOX OXXOXXXXOXOXOO O,1
OOXOOXOXXXXOXOOXXOXXOOXOXOXXXOOOXXXXXOXOOOXXXXXOOOOOOXXOOOOXOXXOXXXXXOOOOXOOOXOOOOOOXOXXOOOOXXXXOOXOXXOXOXOXOOOXOOOOXXOXXOXXXXOOOXXOXXOXOXXXXOXOOXXXXXXXOOXOXXXOOXO O OO ,0
OOXXOOXXOOOXOOX OXXOXXOOOXOXXOXX OXOOXXXOOOXOOXXXXOOOXOXXXXOOOXOOOXXO  XXOXXX OX XXXXXXO OXXXOXOOOOXXXXXXXOXOXOOOXXXXOXOXOOXXOXXOXOOOXOXOOOOXXOXOOOXOOOXOXOOOOXO XOOOXXOX,1
OX XXOXOO OOOXX  O  OOOXXOXOOXXOOX XXXOXXX OX XXOX XX OXOOXXOO OXOXOXXO XOOXOOOOXOOXXXOXOXOXOOOXOXXXXOOOOXOXOOOX OOXXX  XXXOX OOXXOOOOXOXOXXOXOOOXXOOO X  O XOOXXXOXXOXXX,0
OOXOOXXXXXXOOXOXOOOXOXXXOOXXOOXXOXXOOOOOOOOXOXOXXOOOXXOOXXXOOOOOOXOXXOXOOOXOOXOO XXOXXOOOOOXOXOXXXXXOXOXXO OXXOXOXXOXXOOXXOOXOXXOXXOXXXXXOXO XXXXXOOOOOOXXXXXOXOO XOXXOOX,1
OXOOXXXO XOX OXXOOOOXXXOXOOXXXOOXXOXOXO OO OXXOXOXOXXOOOX OXXXOXXXXOOXOXOOOOOX XXOOXXXOOOXOXXOOXOOXOXOOOOXXOOOXO XO  XXXOXXOOXXOOOOXXXXXXXOXOXXXOOOXXXOO OXOOXOOOXXOXOXXX,1
XXOOXOOOXXX OXXO XOXXO OOX OOO OO XOX  OXXOXXX XXXOXOXXXOXXOXXXXX  XXOO OOXX OO O OOO OXOXXXXOOO XOX X XOOOXXOOXX OOOXX OX OOOXXXXOXOOX O  OXOXXOXXO OOOOOOX XOO X XXOXOO,0
 XXX O   OX O  OOX OXOOXOXXO XOXOXXOXOXOOXO  OOOXOOX OO  OXXXO  XXX XOXOXXX O  OXXOOO X  OXXOXXOXXOXXOOOO XOO XXXOO OXXXXXOOOXX  OOXOXO XX OOXX O XO  XXX OOO XO XOXO X O,1
O O XXXXOXOOO O XOXOO XXOXXOXOO XOOXOXXXXXXOXXOXO X XXX OO O OXOOOXXOX OXXOO OXXOOXOXOOOXOOOXXX XOOXXOOX XXXO  OX XXOX XOO  O OOOOOXOOXOXOXXOOXOXXXXXO  X OOXO XOXX XOOX ,1
XXOXOXXXX  XXXXO OOOXXXX XXOX XOO XOOOOXO XX  X O XXOXXOO OXOXOOOXOXXXOXXOXXOOOOOOXXXXOXOOXO OX OOO OOOX  XXXXXOXXOOOOX OOXXOXXOX OXOXXOXOOOOOXOOXOOXXXOXXXXXOXOOXOOOO OO,1
OXXXOOXXOOXOXXOXXOOOOXXXOOOOXXX XOXOXXXOXOOOO XXOOOOXXX OXXXOXOOOXXXOXXOOXOO O OXOOOO XXOXOXXOOXXXXOXOX X XXOOOXXOOOOXXXOXXXXOO OOXXX XXOX XXOOOOOOO OXOOO  XXOOXXXOXOOXX,1
XXOOXXOOXOOXXOXOOXXOXOXOOXXXXOXXOXOXOXOOOOOXOOXX OOXOXXOOOXOXXOXXOXXOXOOOXXOOOXXXXXOXOOOOOXOOXOXXXXOOOOOXOXXOXXOXOOXXOXOXOOOXXOXOOXXOXOOXXOXOOOOOXOOOXOXXXOXXXXXXXXXXOXOO,0
XOXX XXXOXOOO OOXOOOXXOOOOOXXXOOOOXXXXOXXXOXOOOXXX O XXOXXO  XXXOXOXOXOXO XXOOXXOOXXOXOXO  XXO OX XOXOOOOOOXOOXXXXOXXXXOXOOXOOXXOOOOOOOOOXO XXO XXXXX  OOOXOOX OXOXXXXOXO,1
XX OOXXOXXOXOX XXXOXOOOXOXXOOOOXXXOOO XOXXOXOOXXXXOOOXXOXXXXOOOXXX OOOXOXXOOOXXXOXOOXOXXOXOXX OOOOXOXXOXOXOOXOOXOXOXXXOOOOXOOXOOOXXOOOOOOX XOOOXXOOOXXOXOXXXXXXXOXXXOXXOO,1
OOXO XOXOXOOXXXOOXXOXXOOOOOOXXOXOXOOXXOXOXOOXXOXOXXXXOXXOOXO XXXXXXOXOX XXXOOXOX XOXXOOXXOOOOOOOOOXXXOOOOOXXXOXXXOXOOXXOXOXXXOOOXOOXOOXOOOOXO O XOXXXXOOXOOXOXOXXXXXXXOOO,1
OOXOOOOXXOXOOXXOXOXOXOOOXXOXOOXXOXOXXXO XXXOOXOOO XOXOOXOOXXXOXXXXOOXOXOXX X O XOXOOXXOOXOX OOOOXOXOXXOOOXOXOXXOOOOO OOXOXOOXXXOOXXXXXXOOXXOXOXOXXOXXX OOOXXOXXOXXXXXXOOO,1
XOOOXOOOOXXXXOXXXOXXXOXOOXXXOXOOOOXXXOXOOOOXXXOXXOXOOOXOXXXOOOOXXXXOXOOOXO OXOXOXXOXOXX OXXXXOOXXXOXOXXXOXOOXOOOOOXXOXOXOXXX XOXXXOXXXXXXOXOXOOOXOOOOXOOOOXOOOXOOOXOOXXOO,0
 OXOOOOXXOOXXXXOOXOOOOOOXOX OOOXOXXXXOXXXXOXOXXOXXOXOOOOXXXXXOOOXXXXOOOOX XXOXOOXXXXOOXOOXXOOOXOOOOOXXO OOOXXOXXOOOOXXXOXOX XXOOXXXXOOXXXXOOXOOXOOOXXOXOXOX XXXOOXOXOXXO ,0
OXXXOXXXXXOXXXXOXOXOXXOXOOOOXXOOOOOXXOOXXXOOXOOOOXX OXXOXXXOOXXXOOXXOXXOOOXOOXOXOXOOXOOXXXOOXXO OXOXOXXOOOXXOXOXXOXOOXXOXXOOXXXOOXOXOOXXOOXOXOOXXOXXOXXXOXXXOOX OOOO OOOO,1
